District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
ARDS AND NORTH DOWN,BALLYCROCHAN,2005,Existing Dwelling,36,53000,120000,179750,172126,220000,249950
ARDS AND NORTH DOWN,BALLYCROCHAN,2006,Existing Dwelling,74,90000,133500,195000,193446,231000,325000
ARDS AND NORTH DOWN,BALLYCROCHAN,2007,Existing Dwelling,43,120000,229975,285500,294674,353500,585000
ARDS AND NORTH DOWN,BALLYCROCHAN,2008,Existing Dwelling,9,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYCROCHAN,2009,Existing Dwelling,20,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYCROCHAN,2010,Existing Dwelling,24,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYCROCHAN,2011,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYCROCHAN,2012,Existing Dwelling,33,63250,96500,121300,128152,153000,203000
ARDS AND NORTH DOWN,BALLYCROCHAN,2013,Existing Dwelling,48,76000,110000,139950,146661,172500,312300
ARDS AND NORTH DOWN,BALLYCROCHAN,2014,Existing Dwelling,41,85000,125000,149500,165800,200000,350000
ARDS AND NORTH DOWN,BALLYCROCHAN,2015,Existing Dwelling,40,115000,133500,185000,189539,217500,462000
ARDS AND NORTH DOWN,BALLYCROCHAN,2016,Existing Dwelling,52,100000,125250,168000,174629,208750,370000
ARDS AND NORTH DOWN,BALLYCROCHAN,2017,Existing Dwelling,42,102500,128500,177750,180048,235000,304000
ARDS AND NORTH DOWN,BALLYCROCHAN,2018,Existing Dwelling,37,100000,146500,179000,190676,229250,291000
ARDS AND NORTH DOWN,BALLYCROCHAN,2019,Existing Dwelling,37,120000,145000,207000,198305,227500,325000
ARDS AND NORTH DOWN,BALLYCROCHAN,2020,Existing Dwelling,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYCROCHAN,2021,Existing Dwelling,54,125000,165000,230000,223434,272500,365000
ARDS AND NORTH DOWN,BALLYCROCHAN,2022,Existing Dwelling,51,115000,167475,240500,247779,300500,480000
ARDS AND NORTH DOWN,BALLYCROCHAN,2023,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2005,Existing Dwelling,47,62500,112527,137725,163143,187250,425000
ARDS AND NORTH DOWN,BALLYGOWAN,2006,Existing Dwelling,65,36666,130000,171000,185059,213000,445500
ARDS AND NORTH DOWN,BALLYGOWAN,2007,Existing Dwelling,43,75000,175000,230000,286026,345000,730000
ARDS AND NORTH DOWN,BALLYGOWAN,2008,Existing Dwelling,11,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2009,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2010,Existing Dwelling,15,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2011,Existing Dwelling,28,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2012,Existing Dwelling,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGOWAN,2013,Existing Dwelling,31,62000,92000,115000,136398,180000,342500
ARDS AND NORTH DOWN,BALLYGOWAN,2014,Existing Dwelling,38,43750,93500,129000,140961,175000,360000
ARDS AND NORTH DOWN,BALLYGOWAN,2015,Existing Dwelling,49,47000,90000,130000,148059,179950,350000
ARDS AND NORTH DOWN,BALLYGOWAN,2016,Existing Dwelling,64,60000,112750,143500,154443,167250,345000
ARDS AND NORTH DOWN,BALLYGOWAN,2017,Existing Dwelling,42,48584,110000,139950,168016,219000,395000
ARDS AND NORTH DOWN,BALLYGOWAN,2018,Existing Dwelling,68,60000,127500,163000,172869,215000,425000
ARDS AND NORTH DOWN,BALLYGOWAN,2019,Existing Dwelling,57,74000,125000,153000,174677,207000,350000
ARDS AND NORTH DOWN,BALLYGOWAN,2020,Existing Dwelling,41,89500,145000,169950,192224,212000,440000
ARDS AND NORTH DOWN,BALLYGOWAN,2021,Existing Dwelling,76,88000,150500,174975,206012,258750,540000
ARDS AND NORTH DOWN,BALLYGOWAN,2022,Existing Dwelling,58,80000,137000,178000,227764,258500,755000
ARDS AND NORTH DOWN,BALLYGOWAN,2023,Existing Dwelling,52,82000,147000,179975,190881,212500,465000
ARDS AND NORTH DOWN,BALLYGRAINEY,2005,Existing Dwelling,64,39000,91000,104950,112254,129950,284000
ARDS AND NORTH DOWN,BALLYGRAINEY,2006,Existing Dwelling,120,48750,116000,136000,141098,160000,325000
ARDS AND NORTH DOWN,BALLYGRAINEY,2007,Existing Dwelling,103,48000,152000,182000,185325,217000,445000
ARDS AND NORTH DOWN,BALLYGRAINEY,2008,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGRAINEY,2009,Existing Dwelling,37,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGRAINEY,2010,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGRAINEY,2011,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYGRAINEY,2012,Existing Dwelling,39,44000,65000,90000,89259,104000,185000
ARDS AND NORTH DOWN,BALLYGRAINEY,2013,Existing Dwelling,60,30000,62000,90000,90851,108500,240000
ARDS AND NORTH DOWN,BALLYGRAINEY,2014,Existing Dwelling,55,41500,83500,105000,106602,123250,249950
ARDS AND NORTH DOWN,BALLYGRAINEY,2015,Existing Dwelling,78,62500,82500,100000,107738,122500,245000
ARDS AND NORTH DOWN,BALLYGRAINEY,2016,Existing Dwelling,118,59950,88475,118250,119874,143000,267000
ARDS AND NORTH DOWN,BALLYGRAINEY,2017,Existing Dwelling,103,65000,97000,117000,120874,135000,275000
ARDS AND NORTH DOWN,BALLYGRAINEY,2018,Existing Dwelling,106,66500,94375,122250,120772,134975,230000
ARDS AND NORTH DOWN,BALLYGRAINEY,2019,Existing Dwelling,132,52000,96750,122000,127042,139725,350000
ARDS AND NORTH DOWN,BALLYGRAINEY,2020,Existing Dwelling,95,63000,102350,131000,138020,161475,299950
ARDS AND NORTH DOWN,BALLYGRAINEY,2021,Existing Dwelling,136,67000,108500,134000,136124,157000,355000
ARDS AND NORTH DOWN,BALLYGRAINEY,2022,Existing Dwelling,142,52500,113500,145000,147585,174950,350000
ARDS AND NORTH DOWN,BALLYGRAINEY,2023,Existing Dwelling,98,65000,119950,150000,152890,175000,342000
ARDS AND NORTH DOWN,BALLYHOLME,2005,Existing Dwelling,78,65000,110750,138500,144327,169975,313500
ARDS AND NORTH DOWN,BALLYHOLME,2006,Existing Dwelling,119,67000,147000,196000,211854,235000,660000
ARDS AND NORTH DOWN,BALLYHOLME,2007,Existing Dwelling,83,73000,214000,272000,298487,360555,900000
ARDS AND NORTH DOWN,BALLYHOLME,2008,Existing Dwelling,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYHOLME,2009,Existing Dwelling,43,72250,125500,167475,209275,249475,570000
ARDS AND NORTH DOWN,BALLYHOLME,2010,Existing Dwelling,34,70000,135000,175000,211665,249950,550000
ARDS AND NORTH DOWN,BALLYHOLME,2011,Existing Dwelling,48,45000,118500,137500,162446,190000,370000
ARDS AND NORTH DOWN,BALLYHOLME,2012,Existing Dwelling,64,72000,110000,136000,167057,234000,359000
ARDS AND NORTH DOWN,BALLYHOLME,2013,Existing Dwelling,70,56000,106000,137950,149783,189950,475000
ARDS AND NORTH DOWN,BALLYHOLME,2014,Existing Dwelling,59,50000,121250,152750,163638,189475,415000
ARDS AND NORTH DOWN,BALLYHOLME,2015,Existing Dwelling,64,55000,131500,163500,179372,221250,415000
ARDS AND NORTH DOWN,BALLYHOLME,2016,Existing Dwelling,75,65000,127500,155000,164649,195000,395000
ARDS AND NORTH DOWN,BALLYHOLME,2017,Existing Dwelling,68,77500,130750,167500,187262,233500,466000
ARDS AND NORTH DOWN,BALLYHOLME,2018,Existing Dwelling,74,73500,137500,170000,188952,240000,385000
ARDS AND NORTH DOWN,BALLYHOLME,2019,Existing Dwelling,87,70000,126000,179950,192563,230000,520000
ARDS AND NORTH DOWN,BALLYHOLME,2020,Existing Dwelling,63,67000,140000,170000,208670,257500,510000
ARDS AND NORTH DOWN,BALLYHOLME,2021,Existing Dwelling,107,72500,160000,212500,239947,277500,1E+006
ARDS AND NORTH DOWN,BALLYHOLME,2022,Existing Dwelling,82,75000,147500,198000,220078,275000,557000
ARDS AND NORTH DOWN,BALLYHOLME,2023,Existing Dwelling,49,90000,165000,199975,229472,272000,640000
ARDS AND NORTH DOWN,BALLYMAGEE,2005,Existing Dwelling,78,56975,110000,131225,146171,170000,315000
ARDS AND NORTH DOWN,BALLYMAGEE,2006,Existing Dwelling,96,65000,137500,170000,178034,220000,320250
ARDS AND NORTH DOWN,BALLYMAGEE,2007,Existing Dwelling,65,74000,210000,241500,257625,285000,425000
ARDS AND NORTH DOWN,BALLYMAGEE,2008,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYMAGEE,2009,Existing Dwelling,36,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYMAGEE,2010,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYMAGEE,2011,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYMAGEE,2012,Existing Dwelling,24,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYMAGEE,2013,Existing Dwelling,47,62500,115000,135000,144157,172000,285000
ARDS AND NORTH DOWN,BALLYMAGEE,2014,Existing Dwelling,66,60000,117000,135000,149128,170000,250000
ARDS AND NORTH DOWN,BALLYMAGEE,2015,Existing Dwelling,35,56950,124950,145000,157805,208750,247500
ARDS AND NORTH DOWN,BALLYMAGEE,2016,Existing Dwelling,54,104000,137000,172000,190460,235000,345000
ARDS AND NORTH DOWN,BALLYMAGEE,2017,Existing Dwelling,63,67500,139950,174000,185391,217000,380000
ARDS AND NORTH DOWN,BALLYMAGEE,2018,Existing Dwelling,59,75000,120000,148000,172976,225000,343000
ARDS AND NORTH DOWN,BALLYMAGEE,2019,Existing Dwelling,57,99500,134000,185000,201061,245000,430000
ARDS AND NORTH DOWN,BALLYMAGEE,2020,Existing Dwelling,35,86000,134950,154500,177203,220000,405000
ARDS AND NORTH DOWN,BALLYMAGEE,2021,Existing Dwelling,60,119950,153000,209000,237179,300000,455000
ARDS AND NORTH DOWN,BALLYMAGEE,2022,Existing Dwelling,55,91000,156000,185000,228105,302500,535000
ARDS AND NORTH DOWN,BALLYMAGEE,2023,Existing Dwelling,47,90000,161225,195750,244791,321500,650000
ARDS AND NORTH DOWN,BALLYWALTER,2005,Existing Dwelling,62,65000,85500,102500,129542,164000,280000
ARDS AND NORTH DOWN,BALLYWALTER,2006,Existing Dwelling,79,65000,86500,129225,127262,159500,194500
ARDS AND NORTH DOWN,BALLYWALTER,2007,Existing Dwelling,83,75000,175000,207500,229594,285750,620000
ARDS AND NORTH DOWN,BALLYWALTER,2008,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2009,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2010,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2011,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2012,Existing Dwelling,16,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2013,Existing Dwelling,35,.,.,.,.,.,.
ARDS AND NORTH DOWN,BALLYWALTER,2014,Existing Dwelling,46,42000,75000,106000,117578,136500,357500
ARDS AND NORTH DOWN,BALLYWALTER,2015,Existing Dwelling,51,60000,80000,112000,110947,127000,234950
ARDS AND NORTH DOWN,BALLYWALTER,2016,Existing Dwelling,64,40000,77000,114950,130343,142000,391000
ARDS AND NORTH DOWN,BALLYWALTER,2017,Existing Dwelling,57,60000,97000,123000,125975,139000,240000
ARDS AND NORTH DOWN,BALLYWALTER,2018,Existing Dwelling,73,50500,82000,114000,123831,145000,420000
ARDS AND NORTH DOWN,BALLYWALTER,2019,Existing Dwelling,72,57500,90000,110500,120285,137000,375000
ARDS AND NORTH DOWN,BALLYWALTER,2020,Existing Dwelling,67,62000,97500,128750,164178,176475,590000
ARDS AND NORTH DOWN,BALLYWALTER,2021,Existing Dwelling,81,72250,118750,135000,152050,164000,446500
ARDS AND NORTH DOWN,BALLYWALTER,2022,Existing Dwelling,78,55000,110000,133000,155298,175000,585000
ARDS AND NORTH DOWN,BALLYWALTER,2023,Existing Dwelling,66,87000,122000,160000,201729,205000,595000
ARDS AND NORTH DOWN,BLOOMFIELD,2005,Existing Dwelling,90,56750,80500,109475,118606,143875,266500
ARDS AND NORTH DOWN,BLOOMFIELD,2006,Existing Dwelling,118,67000,112500,139500,148833,179000,315000
ARDS AND NORTH DOWN,BLOOMFIELD,2007,Existing Dwelling,90,45000,146000,185000,199971,250000,700000
ARDS AND NORTH DOWN,BLOOMFIELD,2008,Existing Dwelling,24,.,.,.,.,.,.
ARDS AND NORTH DOWN,BLOOMFIELD,2009,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,BLOOMFIELD,2010,Existing Dwelling,25,.,.,.,.,.,.
ARDS AND NORTH DOWN,BLOOMFIELD,2011,Existing Dwelling,24,.,.,.,.,.,.
ARDS AND NORTH DOWN,BLOOMFIELD,2012,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,BLOOMFIELD,2013,Existing Dwelling,43,38000,53000,88500,99306,125000,235000
ARDS AND NORTH DOWN,BLOOMFIELD,2014,Existing Dwelling,48,50000,75000,112000,111674,140000,240000
ARDS AND NORTH DOWN,BLOOMFIELD,2015,Existing Dwelling,44,48000,90950,126300,125643,160000,190000
ARDS AND NORTH DOWN,BLOOMFIELD,2016,Existing Dwelling,51,52000,82000,122450,131011,172500,237000
ARDS AND NORTH DOWN,BLOOMFIELD,2017,Existing Dwelling,53,57000,83250,122250,133224,181500,265000
ARDS AND NORTH DOWN,BLOOMFIELD,2018,Existing Dwelling,51,74500,95000,132500,137570,162500,263000
