"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG5","34879","42955","Team Leader Devon Cornwall and Isles of Scilly","12.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Monitoring - Environmental Monitoring Services","EA_DDM","SG6","44477","55631","Senior Advisor Operational Services","12.67","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Monitoring","EA_DDM","SG4","27572","33869","Officer Operational Services","56.78","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex","EA_DDKSL","SG5","34879","42955","Advisor Kent South London and East Sussex","7.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG5","34879","42955","Team Leader Wessex","7.86","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Estates","EA_DDE","SG6","44477","55631","Senior Specialist Operations National Services","19.37","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG4","27572","33869","Advisor Hertfordshire and North London","3.52","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - National Enforcement Service - National Intelligence","EA_DNSEB","SG5","34879","42955","Team Leader Operational Services","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business","EA_DNSEB","SG7","55819","69471","Manager National Services Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Incident Management Resilience - Incident Improvements","EA_DDFFC","SG5","34879","42955","Advisor Incident Management and Resilience","5.70","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Radioactive Substance and Installations Regulation - Manufacturing and Local Authority Unit","EA_DDRSIR","SG6","44477","55631","Senior Advisor Environment and Business","7.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG4","27572","33869","Officer Thames","11.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG3","22792","27223","Team Member Hertfordshire and North London","3.47","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG5","34879","42955","Officer Hertfordshire and North London","7.20","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly","EA_DDCDS","SG5","34879","42955","Officer Devon Cornwall and Isles of Scilly","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management - Incident Management","EA_DDWSX","SG5","34879","42955","Advisor Wessex","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG6","44477","55631","Senior Advisor Flood and Coastal Risk Management","0.73","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - Flood Risk Delivery","EA_DDFRD","SG7","55819","69471","Manager Operational Services","7.54","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management East - Environment Monitoring Hydrometry and Telemetry Water Resources Assets","EA_DDTHM","SG5","34879","42955","Team Leader Thames","0.95","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG6","44477","55631","Team Leader Wessex","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal","EA_DDLSN","SG3","22792","27223","Team Member Legal Services","2.22","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste Regulation - Landfill and Defence Waste","EA_DDWRM","SG6","44477","55631","Senior Advisor Environment and Business","10.78","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Radioactive Substance and Installations Regulation - Monitoring and Assessment","EA_DDRSIR","SG6","44477","55631","Senior Advisor Environment and Business","5.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal","EA_DDCP","SG6","44477","55631","Senior Specialist Legal Services","36.61","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Evidence Analysis and Evaluation - Statutory Assessment and Reporting","EA_DDRAEEAE","SG7","55819","69471","Manager Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Environment Planning and Engagement - Strategic Planning","EA_DDLDN","SG6","44477","55631","Senior Officer London","2.68","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG4","27572","33869","Specialist Thames","18.50","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Risk Assessment and Investment","EA_DDSIRAI","SG7","55819","69471","Senior Advisor Flood and Coastal Risk Management","3.61","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Risk Assessment and Investment","EA_DDSIRAI","SG7","55819","69471","Manager Flood and Coastal Risk Management","1.80","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG4","27572","33869","Officer Thames","1.76","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Trading and Regulatory Services","EA_DDTRS","SG3","22792","27223","Team Member Operational Services","8.45","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Monitoring - Environmental Monitoring Services","EA_DDM","SG6","44477","55631","Team Leader Operational Services","5.80","Science and Engineering"
