District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2005,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2006,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2007,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2008,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2009,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2010,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2011,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2012,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2013,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2014,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2015,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2016,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2017,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2018,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2019,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2020,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2021,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2022,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",AGHAGALLON,2023,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2005,TER,61,28050,57500,64000,61976,67000,85000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2006,TER,117,50000,78000,86000,91888,110000,142000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2007,TER,60,40000,120000,135000,127099,146000,230000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2008,TER,25,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2009,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2010,TER,26,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2011,TER,31,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2012,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2013,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2014,TER,36,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2015,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2016,TER,32,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2017,TER,33,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2018,TER,33,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2019,TER,47,45000,57500,64000,66717,72500,108000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2020,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2021,TER,38,50000,70000,79975,86409,95000,142500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2022,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BALLYBAY,2023,TER,41,50000,80000,89500,93887,106000,146280
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2005,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2006,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2007,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2008,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2009,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2010,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2011,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2012,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2013,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2014,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2015,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2016,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2017,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2018,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2019,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2020,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2021,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2022,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE EAST,2023,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2005,TER,32,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2006,TER,31,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2007,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2008,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2009,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2010,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2011,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2012,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2013,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2014,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2015,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2016,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2017,TER,26,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2018,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2019,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2020,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2021,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2022,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE NORTH,2023,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2005,TER,53,52000,76000,91950,92176,110000,135000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2006,TER,56,65000,100500,120000,120732,145000,213000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2007,TER,53,74800,142500,165000,180527,225000,303500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2008,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2009,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2010,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2011,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2012,TER,33,36000,51000,61500,65532,78000,145000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2013,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2014,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2015,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2016,TER,33,49000,63750,77750,83295,92750,150000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2017,TER,32,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2018,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2019,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2020,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2021,TER,33,50000,80000,94000,105148,138950,165000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2022,TER,35,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE SOUTH,2023,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2005,TER,70,50000,77000,86500,87188,98000,120000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2006,TER,117,50000,105500,127000,124038,140000,202000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2007,TER,63,84620,170000,185000,183943,195750,249950
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2008,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2009,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2010,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2011,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2012,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2013,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2014,TER,26,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2015,TER,38,42150,59950,67250,70150,81000,100000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2016,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2017,TER,42,42000,69000,78000,77946,85000,124000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2018,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2019,TER,34,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2020,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2021,TER,44,66000,87500,95000,97116,110000,137500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2022,TER,40,66500,93000,105500,108203,125500,163000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",BANBRIDGE WEST,2023,TER,40,69950,97500,110000,112945,125500,172000
