Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HEREFORD X,M,Birth Application,39
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,HEREFORD X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,HEREFORD X,M,Birth Application,8
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HEREFORD X,F,Birth Application,11
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HEREFORD X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HEREFORD X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,HEREFORD X,F,Birth Application,190
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HEREFORD X,F,Birth Application,56
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HEREFORD X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HEREFORD X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HEREFORD X,M,Birth Application,21
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HEREFORD X,F,Birth Application,19
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HEREFORD X,M,Birth Application,50
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HEREFORD X,M,Birth Application,58
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HEREFORD X,M,Birth Application,21
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,HEREFORD X,M,Birth Application,163
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,HEREFORD X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,HEREFORD X,F,Birth Application,9
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HEREFORD X,F,Birth Application,3
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HEREFORD X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HEREFORD X,F,Birth Application,108
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HEREFORD X,M,Birth Application,30
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,HEREFORD X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HEREFORD X,M,Birth Application,33
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HEREFORD X,M,Birth Application,16
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,HEREFORD X,M,Birth Application,7
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HEREFORD X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HEREFORD X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,HEREFORD X,F,Birth Application,38
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HEREFORD X,F,Birth Application,27
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HEREFORD X,F,Birth Application,37
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,HEREFORD X,M,Birth Application,29
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HEREFORD X,F,Birth Application,7
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HEREFORD X,F,Birth Application,34
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HEREFORD X,M,Birth Application,26
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HEREFORD X,F,Birth Application,58
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HEREFORD X,F,Birth Application,39
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,HIGHLAND,F,Birth Application,12
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HIGHLAND,M,Birth Application,7
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HIGHLAND,F,Birth Application,9
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,HIGHLAND,F,Birth Application,3
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HIGHLAND,F,Birth Application,23
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HIGHLAND,F,Birth Application,8
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,HIGHLAND,M,Birth Application,1
2015,April    ,Scotland,Scotland,Moray,Non Dairy,HIGHLAND,M,Birth Application,5
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,HIGHLAND,F,Birth Application,3
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HIGHLAND,F,Birth Application,5
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,HIGHLAND,F,Birth Application,13
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,HIGHLAND,M,Birth Application,4
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HIGHLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HIGHLAND,F,Birth Application,8
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HIGHLAND,M,Birth Application,11
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HIGHLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,HIGHLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,HIGHLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HIGHLAND,F,Birth Application,32
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,HIGHLAND,M,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,HIGHLAND,F,Birth Application,3
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HIGHLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HIGHLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HIGHLAND,M,Birth Application,13
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HIGHLAND,M,Birth Application,1
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,HIGHLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HIGHLAND,M,Birth Application,25
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HIGHLAND,M,Birth Application,48
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,HIGHLAND,M,Birth Application,12
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HIGHLAND,M,Birth Application,1
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,HIGHLAND,M,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HIGHLAND,F,Birth Application,6
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HIGHLAND,F,Birth Application,88
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HIGHLAND,M,Birth Application,88
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HIGHLAND,M,Birth Application,6
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HIGHLAND,M,Birth Application,32
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HIGHLAND,F,Birth Application,25
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HIGHLAND,M,Birth Application,4
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HIGHLAND,M,Birth Application,10
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,HIGHLAND,M,Birth Application,7
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HIGHLAND,M,Birth Application,34
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HIGHLAND,F,Birth Application,62
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,HIGHLAND,M,Birth Application,5
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,HIGHLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,HIGHLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,HIGHLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,HIGHLAND,F,Birth Application,6
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HIGHLAND,F,Birth Application,15
2015,April    ,Scotland,Scotland,Moray,Non Dairy,HIGHLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HIGHLAND X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HIGHLAND X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HIGHLAND X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,HIGHLAND X,F,Birth Application,7
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Moray,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HIGHLAND X,F,Birth Application,8
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HIGHLAND X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,HIGHLAND X,M,Birth Application,11
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HIGHLAND X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,HIGHLAND X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HIGHLAND X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,West Lothian,Dairy,HOLSTEIN,M,Birth Application,2
2015,April    ,Scotland,Scotland,Shetland,Dairy,HOLSTEIN,M,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Dairy,HOLSTEIN,F,Birth Application,32
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,HOLSTEIN,M,Birth Application,14
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN,F,Birth Application,87
2015,April    ,Scotland,Scotland,West Lothian,Dairy,HOLSTEIN,F,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN,F,Birth Application,6
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN,M,Birth Application,61
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN,M,Birth Application,2
2015,April    ,Scotland,Scotland,Nairn,Dairy,HOLSTEIN,F,Birth Application,8
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN,M,Birth Application,13
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN,M,Birth Application,19
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN,F,Birth Application,19
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN,M,Birth Application,97
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN,F,Birth Application,13
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN,F,Birth Application,8
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN,F,Birth Application,180
2015,April    ,Scotland,Scotland,Moray,Dairy,HOLSTEIN,F,Birth Application,8
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN,M,Birth Application,10
2015,April    ,Scotland,Scotland,Banff,Dairy,HOLSTEIN,M,Birth Application,3
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN,F,Birth Application,25
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN,F,Birth Application,122
2015,April    ,Scotland,Scotland,Nairn,Dairy,HOLSTEIN,M,Birth Application,9
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN,F,Birth Application,120
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN,F,Birth Application,1
2015,April    ,Scotland,Scotland,Banff,Dairy,HOLSTEIN,F,Birth Application,4
2015,April    ,Scotland,Scotland,Peebles,Dairy,HOLSTEIN,F,Birth Application,20
2015,April    ,Scotland,Scotland,Moray,Dairy,HOLSTEIN,M,Birth Application,12
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN,M,Birth Application,72
2015,April    ,Scotland,Scotland,East Lothian,Dairy,HOLSTEIN,F,Birth Application,5
2015,April    ,Scotland,Scotland,East Lothian,Dairy,HOLSTEIN,M,Birth Application,3
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN,F,Birth Application,20
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN,M,Birth Application,7
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN,M,Birth Application,39
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN,F,Birth Application,18
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN,F,Birth Application,68
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN,M,Birth Application,13
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN,M,Birth Application,9
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN,M,Birth Application,101
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,HOLSTEIN,F,Birth Application,14
2015,April    ,Scotland,Scotland,Peebles,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,14
2015,April    ,Scotland,Scotland,Shetland,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,5
2015,April    ,Scotland,Scotland,Berwick,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,46
2015,April    ,Scotland,Scotland,Orkney,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,27
2015,April    ,Scotland,Scotland,Angus,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,59
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,189
2015,April    ,Scotland,Scotland,Perth,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,24
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,29
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,17
2015,April    ,Scotland,Scotland,West Lothian,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,5
2015,April    ,Scotland,Scotland,Inverness,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kinross,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,11
2015,April    ,Scotland,Scotland,Clackmannan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,5
2015,April    ,Scotland,Scotland,Clackmannan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,6
2015,April    ,Scotland,Scotland,Orkney,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,22
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,36
2015,April    ,Scotland,Scotland,Nairn,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,22
2015,April    ,Scotland,Scotland,Banff,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,14
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,20
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,47
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,49
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,294
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,98
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,49
2015,April    ,Scotland,Scotland,Banff,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,12
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,332
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,16
2015,April    ,Scotland,Scotland,Ross and Cromarty,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,3
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,12
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,113
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,48
2015,April    ,Scotland,Scotland,Nairn,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,37
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,101
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,23
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,58
2015,April    ,Scotland,Scotland,Mid Lothian,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,9
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,10
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,33
2015,April    ,Scotland,Scotland,Angus,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,42
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,213
2015,April    ,Scotland,Scotland,Kinross,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,7
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,431
2015,April    ,Scotland,Scotland,Peebles,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,4
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,371
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,379
2015,April    ,Scotland,Scotland,West Lothian,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,4
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,413
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,257
2015,April    ,Scotland,Scotland,Mid Lothian,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,14
2015,April    ,Scotland,Scotland,Shetland,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,5
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,104
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,604
2015,April    ,Scotland,Scotland,Ross and Cromarty,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,35
2015,April    ,Scotland,Scotland,Berwick,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,97
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,28
2015,April    ,Scotland,Scotland,Angus,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,32
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,13
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,31
2015,April    ,Scotland,Scotland,Berwick,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,31
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,11
2015,April    ,Scotland,Scotland,Perth,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Kinross,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Shetland,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Angus,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,21
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,22
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,33
2015,April    ,Scotland,Scotland,Fife,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,31
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,17
2015,April    ,Scotland,Scotland,Shetland,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,6
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,28
2015,April    ,Scotland,Scotland,Moray,Dairy,HOLSTEIN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN X,F,Birth Application,28
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN X,M,Birth Application,7
2015,April    ,Scotland,Scotland,Kincardine,Dairy,HOLSTEIN X,F,Birth Application,17
2015,April    ,Scotland,Scotland,Dumfries,Dairy,HOLSTEIN X,M,Birth Application,25
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN X,M,Birth Application,14
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN X,F,Birth Application,54
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,HOLSTEIN X,M,Birth Application,15
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Argyll,Dairy,HOLSTEIN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Moray,Dairy,HOLSTEIN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Dairy,HOLSTEIN X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Renfrew,Dairy,HOLSTEIN X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Dairy,HOLSTEIN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,HOLSTEIN X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Stirling,Dairy,HOLSTEIN X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Dunbarton,Dairy,HOLSTEIN X,F,Birth Application,12
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,IRISH MOILED,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,IRISH MOILED X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Fife,Non Dairy,IRISH MOILED X,F,Birth Application,1
2015,April    ,Scotland,Scotland,East Lothian,Dairy,JERSEY,F,Birth Application,16
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,JERSEY,F,Birth Application,4
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,JERSEY,M,Birth Application,1
2015,April    ,Scotland,Scotland,Fife,Dairy,JERSEY,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Dairy,JERSEY,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Dairy,JERSEY,F,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Dairy,JERSEY,F,Birth Application,6
2015,April    ,Scotland,Scotland,Wigtown,Dairy,JERSEY,F,Birth Application,29
2015,April    ,Scotland,Scotland,Ayr,Dairy,JERSEY,F,Birth Application,32
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,JERSEY,F,Birth Application,2
2015,April    ,Scotland,Scotland,Argyll,Dairy,JERSEY,F,Birth Application,2
2015,April    ,Scotland,Scotland,Stirling,Dairy,JERSEY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Dairy,JERSEY,F,Birth Application,2
2015,April    ,Scotland,Scotland,Ayr,Dairy,JERSEY X,F,Birth Application,12
2015,April    ,Scotland,Scotland,Wigtown,Dairy,JERSEY X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Perth,Dairy,JERSEY X,M,Birth Application,1
